judul,label,isi_berita,url
Viral Akses Jalan ke Rumah Suhartini Ditembok Tetangganya,PERISTIWA,"GELORA.CO - Video akses jalan ke rumah Suhartini ditembok tetangganya viral di media sosial. Tinggi temboknya mencapai 2 meter.Video akses jalan ditembok ini diunggah oleh akun Instagram @infosigap, Senin (6/9). Dalam video tersebut menayangkan suasana akses jalan dan rumah Suhartini dengan berbagai potongan video.Tampak pada video pertama tukang bangunan sedang membuat tembok dengan batu batako di jalan yang menuju ke rumah Suhartini. Kemudian terlihat seorang ibu diduga bernama Suhartini tengah mengangkat galon aqua namun terhalang dengan tembok yang sudah berdiri hingga 2 meter tingginya.Dari luar juga terlihat dengan jelas akses jalan ke rumah Suhartini memang sudah terhalang oleh berdirinya tembok.""Saya di jalan menuju rumah yang akses jalannya ditutup,"" ujar suara perempuan dalam video tersebut dikutip VIVA, Selasa (7/9).Lalu ada juga video yang menayangkan seorang perumpuan tengah menurunkan anaknya lewat dinding belakang rumah suhartini pakai tangga.""Lihat nih, kita mau menurunkan anak saja lewat sini, tega betul yang nutup jalan ini,"" terdengar suara protes dalam video ini.""Ada apa aku mau ngaji,jalannya ditutup,"" ujar anak-anak di belakang tembok penutup jalan.Diketahui akses jalan yang ditutup ke rumah Suhartini ini berada di Jalan Soekarno Hatta Km 4 RT 51 No11, Kelurahan Batu Ampar.Dikutip dari @infosigap, penutupan jalan berawal dari tetangganya terlilit utang mau menjual rumahnya ke pihak lain. Pihak pembelinya ingin membeli sekaligus rumah Suhartini yang berada di belakangnya. Namun, yang terjadi akses jalan keluar rumah Suhartini sudah ditutup oleh bangunan tembok setinggi 2 meter.[viva]",https://www.gelora.co/2021/09/viral-akses-jalan-ke-rumah-suhartini.html
"OPM Beri Peringatan Keras ke Jokowi, Pakar: Harus Segera Direspon",PERISTIWA,"GELORA.CO - Pengamat Politik dari Center For Indonesia Strategic Actions (CISA) Herry Mendrofa meminta pemerintah segera merespon peringatan keras dari Tentara Pembebasan Nasional Papua Barat-Organisasi Papua Merdeka atau TPNPBOPM kepada pemerintah Indonesia. Menurutnya jika tidak segera direspon, dikhawatirkan akan muncul masalah-masalah baru di Papua.""Pemerintah harus mengambil perannya di sini sekalipun dalam kondisi pandemi fokus pada pemulihan ekonomi dan kesehatan. Tapi dari sisi aspek sosiologis jangan ditinggalkan karena berpotensi akan menimbulkan masalah-masalah sosial yang baru,"" ujar Herry saat dihubungi Suara.com, Senin (6/9/2021).Pernyataan Herry menanggapi peringatan keras dari TPNPB-OPM kepada pemerintah Indonesia. Mereka meminta Presiden Joko Widodo untuk menghentikan operasi militer di Kabupaten Maybrat, Papua Barat usai tewasnya 4 prajurit TNI.""Masalah sosial yang baru ini bisa terjadi disintegrasi, potensi melebar kepada konflik sosial sehingga harusdiselesaikan masalah hak aasasi manusia dan itu urgensi harus karena ada menterinya. Menteri kan sudah punya tupoksi masing-masing dan itu harus diberdayakan,"" tutur dia.Karena itu, Herry meminta Presiden Jokowi segera merespon permasalah HAM di Papua dengan memerintahkan jajaran terkait.""Pak presiden harus cepat respon karena jangan sampai tadi bahwa muncul masalah-masalah baru trouble trouble baru di aspek sosiologis lainnya,"" kata Herry.Tak hanya itu, Herry menilai pemerintah lupa dengan permasalahan HAM di Papua. Ia menyebut pemerintah saatini hanya fokus pada penanganan pandemi dan pemulihan ekonomi.""Artinya pemerintah sedang tidak fokus dengan beberapa aspek sosiologis yang harus mereka pertimbangkan,"" ucapnya.Menurutnya permasalahan HAM di Papua juga harus diprioritaskan pemerintah di tengah pandemi, tidak hanya ekonomi dan kesehatan saja. Sehingga persoalan hak asasi manusia tak terbengkalai.Sebelumnya, Juru Bicara TPNPB-OPM Sebby Sambom mengatakan, aparat keamanan Indonesia melakukan operasi militer masif di wilayah Maybrat pasca 4 prajurit TNI terbunuh oleh pasukan OPM.""Oleh karena itu kami dengan tegas menyampaikan kepada pemerintah Indonesia di bawah pimpinan Presiden Joko Widodo agar segera hentikan operasi militer dan duduk dengan kami di meja perundingan,"" kata Sebby dalam keterangannya, Senin (6/9).Sebby menyampaikan, perang akan tetap terjadi di wilayah Papua khususnya Papua Barat hingga dinyatakan merdeka. Menurutnya, perang merupakan bentuk pembebasan nasional Papua Barat.Selain itu, Sebby mengklaim, pada 4 September kemarin pihaknya menerima laporan yang menyebut masyarakat yang tinggal di distrik-distrik wilayah Maybrat terpaksa mengungsi ke hutan-hutan.""Oleh karena itu kami minta perhatian semua pihak baik pekerja HAM, gereja, masyarakat internasional, dan PBB. Karena Indonesia selalu melakukan operesi militer selalu dengan brutal dan bengis. Masyarkat sipil menjadi korban penangkapan sewenang-wenang, pembunuhan di luar prosedur hukum ini sedang terjadi dan akan terjadi,"" tuturnya.[suara]",https://www.gelora.co/2021/09/opm-beri-peringatan-keras-ke-jokowi.html
3 Kesalahan yang Menurunkan Manfaat Minum Kopi: Kebanyakan Gula dan Konsumsi Berlebih,KESEHATAN,"GELORA.CO - Minum kopi disebut memiliki sejumlah manfaat bagi tubuh. Kandungan kafein yang ada di dalam kopi diketahi bisa meningkatkan kemampuan otak, konsentrasi, hingga mood seseorang.Namun konsumsi kopi juga dikaitkan dengan risiko penyakit jantung dan stroke. Kebiasaan minum kopi juga dikaitkan dengan sakit perut, kejang, hingga masalah asam lambung. Lalu, bagaimana cara terbaik minum kopi?Melansir Times of India, manfaat kopi bisa hilang karena Anda melakukan tiga kesalahan berikut ini. Apa saja?Kebanyakan gulaKopi memang lebih baik dihidangkan saat manis, namun jika kebanyakan gula tentu dampaknya bisa pada kesehatan Anda.Mulai dari menyebabkan energi turun drastis, meningkatkan risiko obesitas, hingga penyakit ginjal.Ada baiknya kurangi konsumsi gula, atau tambahkan bubuk kayu manis sebagai penggantinya.Konsumsi berlebihanAda baiknya konsumsi kopi jangan sampai berlebihan, sebab ini akan berdampak pada kesehatan Anda.Tak hanya fisik saja, risikonya juga bisa pada mental Anda. Mulai dari meningkatkan kecemasan, insomnia, dan merasa lelah sepanjang waktu.Idealnya seseorang tidak disarankan minum kopi lebih dari dua cangkir perhari.Minum kopi jam 2 siangMinum kopi kerap dilakukan usai makan siang, untuk menghindari ngantuk dan kembali fokus bekerja. Namun rupanya dikonsumsi setelah makan siang, dampaknya bisa mengganggu jam tidur Anda, sehingga Anda bisa mengalami insomnia di malam hari.Selain sulit tidur, ada efek lain yang bisa berdampak pada kesehatan Anda, salah satunya fungsi otak Anda.Jika Anda ingin minum kopi setelah makan siang, ada baiknya konsumsi kopi tanpa kafein.[suara]",https://www.gelora.co/2021/09/3-kesalahan-yang-menurunkan-manfaat.html
Kematian Akibat Covid-19 di RI Aslinya 5 Kali Lipat Angka Resmi?,KESEHATAN,"GELORA.CO - Berapa jumlah orang yang meninggal akibat pandemi virus corona (Coronavirus Disease-2019/Covid-19)? Menurut Organisasi Kesehatan Dunia (WHO), jumlahnya 4.539.723 orang oer 3 September 2021 pukul 06:16 CEST (11:16 WIB). Namun bukan tidak mungkin jumlahya jauh lebih banyak dari itu.The Economist mencoba menguak berapa sebenarnya jumlah angka kematian akibat Covid-19. Dalam riset terbarunya, The Economist menilai agak sulit untuk menentukan jumlah yang pasti.""Berapa banyak orang yang meninggal dunia karena pandemi virus corona? Jawabannya tergantung data yang tersedia dan tergantung bagaimana Anda mendefinisikan penyebab kematian.""Banyak orang yang meninggal karena terinfeksi virus SARS CoV-2 tidak menjalani tes sehingga tidak masuk ke penghitungan resmi. Kemudian, tidak sedikit pula yang dinyatakan meninggal karena Covid-19 sementara memiliki kondisi penyakit lain. Ada pula kondisi yang membuat semakin rumit yaitu bagaimana dengan orang yang meninggal karena terlambat mendapatkan penanganan di rumah sakit?,"" sebut tulisan berjudul The Pandemic's True Death Toll itu.Di tengah berbagai kerumitan itu, The Economist berkesimpulan angka kematian akibat Covid-19 di seluruh negara bisa mencapai 15,2 juta. Ada 95% kemungkinan angka berkisar antara 9,4-18,2 juta.The Economist mengakui bahwa ini adalah perhitungan kasar dari data di 156 negara. Dari 156 negara tersebut, hanya 84 negara dengan penduduk di atas 1 juta jiwa yang memiliki data lengkap.Oleh karena itu, The Economist menggunakan permodelan untuk mengukur angka kematian sesungguhnya akibat Covid-19. Permodelan itu dibangun dari lebih dari 100 indikator.Dari permodelan itu, didapati bahwa Asia adalah kawasan dengan perkiraan angka kematian tertinggi. Data resmi menunjukkan angka kematian akibat Covid-19 di Benua Kuning adalah 1.053.290 orang atau 22,5 orang per 100.000 penduduk. Namun menurut pengukuran The Economist, angkanya bisa mencapai 3,4-12 juta atau 73-250 orang per 100.000 penduduk. Selisih antara proyeksi dan data resmi mencapai 700%.Bagaimana dengan Indonesia? Well, ini yang mengerikan...Kementerian Kesehatan melaporkan jumlah pasien meninggal dunia akibat Covid-19 per 5 September 2021 adalah 135.861 orang. Menurut kalkulasi The Economist, jumlahnya bisa mencapai 280.000-1,1 juta orang. Artinya, ada kemungkinan angka kematian akibat Covid-19 di Tanah Air 500% lebih tinggi dari data resmi.Baca: Terima Honor Pemakaman Covid, Kemendagri Sentil Bupati JemberAkan tetapi, The Economist menggarisbawahi perkiraan mereka bisa saja salah menggambarkan realita di lapangan. Pertama, permodelan The Economist dibangun dengan asumsi data resmi dari pemerintah sudah akurat. Dalam perjalanan, bukan tidak mungkin pemerintah di suatu negara mengubah indiktor untuk dianggap sebagai kasus kematian akibat Covid-19. Perubahan semacam ini bisa membuat permodelan The Economist menjadi tidak reliabel.Kedua, negara yang melaporkan angka kematian dengan rutin dan relatif akurat adalah negara-negara berpendapatan tinggi dan menengah. Oleh karena itu, permodelan The Ecconomist jadi kurang akurat untuk menggambarkan kondisi di negara-negara miskin. Hal serupa juga terjadi di negara yang sedang dilanda konflik atau bencana alam, di mana angka kematian menjadi samar-samar. (cnbc)",https://www.gelora.co/2021/09/kematian-akibat-covid-19-di-ri-aslinya.html
"Sosok Armand Hartono, Putra Mahkota Djarum yang Tambal Sepatu Pakai Lakban",EKBIS,"GELORA.CO - Putra mahkota Djarum, Armand Wahyudi Hartono bikin heboh media sosial dengan unggahan sepatunya yang jebol. Bukanya membeli baru, anak orang terkaya di Indonesia itu alih-alih menambalnya dengan lakban.""Prepare for anything. Apa pun bisa terjadi, sepatu tua tiba2 sobek di perjalanan, untung ada lakban,"" tulis Armand Hartono di akun Instagram-nya dikutip detikcom, Senin (6/9/2021).Unggahan sejak Desember 2017 itu hingga kini masih jadi perbincangan warganet yang seakan kagum dan tidak percaya. Buat yang belum tahu, Armand Hartono itu merupakan putra dari Robert Budi Hartono, pemilik PT Bank Central Asia (BCA) Tbk dan cucu dari Oei Wie Gwan, founder perusahaan rokok Djarum dan Group Hartono.Armand Hartono merupakan generasi ketiga Grup Djarum. Kini dia menjabat sebagai Wakil Presiden Direktur BCA.Meskipun dia tercatat sebagai anak pemilik BCA, Armand Hartono terlebih dulu merintis karier sebagai sebagai analis untuk Global Credit Research and Investment Banking di JP Morgan Singapura (1997-1998), serta pernah menjabat berbagai posisi manajerial di PT Djarum (1998-2004).Kiprahnya di sektor perbankan Indonesia berawal setelah dia bergabung dengan BCA sebagai Kepala Divisi Perencanaan Wilayah pada 2004 hingga 2006.Melansir dari wallmine.com, sebelumnya Armand Hartono menempuh pendidikan di California State University pada 1996 dan memperoleh gelar Master of Science di bidang Engineering Economic-System and Operation Research dari Stanford University pada 1997.(detik)",https://www.gelora.co/2021/09/sosok-armand-hartono-putra-mahkota.html
"Butuh Buat Beli Obat Anak, Paiman Nekat Curi Kotak Amal Musholla",PERISTIWA,"GELORA.CO - Berdalih butuh biaya untuk membeli obat sang anak, seorang warga Kecamatan Sukun, Kota Malang bernama Paiman (62), nekat mencuri uang yang tersimpan dalam kotak amal.Aksi pelaku dilakukan di Musholla Darul Muttaqin, Pepen, Kecamatan Pakisaji, Kabupaten Malang, pada Jumat (3/9/2021) dinihari.Paiman mengaku nekat melakukan aksi tersebut karena obat anaknya yang sedang menderita sakit epilepsi sedang habis. Ia melakukan aksi tersebut sendirian. Kepada petugas, Paiman mengaku bahwa aksinya itu baru dilakukan pertama kali.“Ngakunya baru pertama ini. Pas beraksi angsung ketahuan dan diamankan warga,” ujar Kanit Reskrim Polsek Kepanjen, Ipda Transtoto AK, Senin (6/9/2021).Keterangan yang di himpun, sebelum melancarkan aksinya, sejumlah warga yang berada di sekitar lokasi kejadian sudah curiga gelagat dan gerak-gerik pelaku. Saat itu, beberapa warga sepakat memantau pergerakan tersangka.“Warga sebelumnya sudah curiga dengan gerak-gerik pelaku. Lalu warga mulai ‘nyanggong’. Dan setelah melancarkan aksinya, pelaku tidak bisa mengelak saat diamankan warga ketika hendak meninggalkan lokasi,” imbuhnya.Cara pelaku membobol kotak amal berisi uang itu, dengan mencongkelnya menggunakan obeng. Kemudian pelaku mengumpulkan uangnya ke dalam sebuah kresek atau kantong plastik.“Warga curiganya ada motor yang diparkir di dekat musholla. Lalu warga melihat pelaku yang sedang mengangkat kotak amal dan dibawa masuk ke dalam Musholla,” imbuh Ipda Transtoto.Dari tangan pelaku, polisi mengamankan sejumlah barang bukti berupa dua paket uang. Satu paket berisi Rp 1.660.000, dan satunya ditemukan di dalam jaket pelaku berisi Rp 662.000.“Kalau ngakunya, yang di dalam jaket itu adalah uang dari anaknya. Katanya hasil menjaga parkir dari anaknya,” pungkasnya. Atas perbuatannya tersebut, bapak 4 orang anak ini terancam hukuman 7 tahun penjara. [beritajatim]",https://www.gelora.co/2021/09/butuh-buat-beli-obat-anak-paiman-nekat.html
"Komisi I: Sejak Jokowi Jadi Presiden, Belum Pernah Matra Laut Jadi Panglima TNI",NASIONAL,"GELORA.CO - Panglima TNI Marsekal Hadi Tjahjanto akan segera memasuki masa pensiun di Desember 2021. Bursa calon Panglima TNI pun mulai ramai dibahas publik.Wakil Ketua Komisi I DPR Anton Sukartono mengatakan, pihaknya hanya melakukan fit and proper test atau uji kelayakan. Sementara sosok Panglima TNI selanjutnya sepenuhnya menjadi kewenangan Presiden Jokowi.""Penilaian siapa sosok terbaik sebagai Panglima TNI sepenuhnya merupakan wewenang Presiden Jokowi,"" kata Anton saat dimintai tanggapan, Senin (6/9).Namun, Anton memiliki catatan. Selama Jokowi menjadi presiden dan sudah ada tiga kali pergantian Panglima TNI, belum pernah matra laut dipilih menjadi Panglima TNI.""Sejak Jokowi dilantik menjadi Presiden pada 2014, sudah tiga kali jabatan Panglima TNI berganti. Namun, tak sekalipun dalam periode tersebut matra Angkatan Laut menjabat Panglima TNI,"" ungkapnya.""Sebelumnya Panglima TNI diisi Jenderal Gatot Nurmantyo serta Jenderal Moeldoko yang keduanya berasal dari matra Angkatan Darat. Saat ini, jabatan Panglima TNI diisi oleh dari matra Angkatan Udara, Marsekal Hadi Tjahjanto,"" tambahnya.Siapa calon potensial Panglima TNI?Anton berpandangan, memang dari ketiga kepala staf matra TNI yang ada saat ini, yang paling terlihat performanya adalah KSAD Jenderal Andika Perkasa. Hal ini, menurut Anton, terlihat dari upaya Andika dalam meningkatkan keahlian para prajurit di TNI AD dan pembenahan SDM di lingkungan matra Darat.Meski demikian, Anton juga menilai performa KSAL Laksamana Yudo Margono juga bagus. Ia menyoroti sikap Yudo tenang, berperan aktif menjaga stabilitas keamanan di perairan wilayah NKRI, yang salah satunya dengan melakukan pengawasan kapal asing yang masuk ke wilayah teritorial Indonesia.Selain itu, Yudo juga menjadi sorotan karena mengamankan wilayah ZEE dari pencurian sumber daya alam tanpa izin. Namun terlepas dari performa keduanya, Anton menegaskan baik Andika dan Yudo memiliki peluang yang sama.""Pak Yudo berkomitmen memastikan TNI akan terus menjaga Laut China Selatan agar terus kondusif, walaupun saat ini Republik Rakyat China tengah membuat rancangan undang-undang (RUU) soal penjaga pantai atau coast guard yang akan ditugaskan di Laut Cina Selatan,"" urai Politikus Demokrat ini.""Pak Andika dan Pak Yudo adalah putra terbaik bangsa dan memiliki peluang yang sama untuk diusulkan menjadi Panglima TNI,"" pungkasnya.Hingga saat ini, surpres pergantian Panglima TNI belum dikirim Presiden Jokowi ke pimpinan DPR. Per 3 September, belum ada surpres pergantian Panglima TNI yang dikirim ke Kompleks Parlemen, Senayan. [kumparan]",https://www.gelora.co/2021/09/komisi-i-sejak-jokowi-jadi-presiden.html
"Bun*h 2 Wanita, Oknum Polisi di Sumut Dituntut Hukuman Mati",HUKUM,"GELORA.CO - RS, oknum polisi berpangkat bintara yang berdinas di Polres Belawan, Sumatera Utara (Sumut) menjalani sidang tuntutan atas kasus pembunuhan yang diduga dilakukannya terhadap dua wanita yang ditemukan di 2 lokasi terpisah di Sumut. Dalam sidang itu, RS dituntut hukuman mati.""Menuntut supaya majelis hakim PN Medan yang memeriksa dan mengadili perkara ini menjatuhkan pidana terhadap terdakwa RS atas perbuatan tersebut dengan pidana mati,"" kata jaksa dalam tuntutannya yang dibacakan di Pengadilan Negeri (PN) Medan, Senin (6/9/2021).Jaksa menilai RS terbukti melanggar Pasal 340 KUHP Jo Pasal 65 KUHP. Jaksa juga mengemukakan hal-hal yang menjadi pertimbangannya dalam mengajukan perkara pidana.""Menyatakan terdakwa RS telah terbukti secara sah dan meyakinkan bersalah melakukan tindak pidana pembunuhan berencana dengan berbarengan sebagaimana diatur dan diancam pidana dalam Pasal 340 KUHP Jo Pasal 65 KUHP,"" tutur jaksa.Adapun hal yang memberatkan bahwa perbuatan terdakwa dilakukan secara sadis, salah satu korban berusia anak-anak dan terdakwa merupakan aparat penegak hukum. Sedangkan hal yang meringankan tidak ada.""Tidak ada hal-hal yang meringankan,"" sebut jaksa.Sebelumnya, RS ditangkap atas dugaan membunuh dua wanita yang ditemukan di lokasi terpisah di Sumut. Satu jenazah ditemukan di wilayah Medan dan satu jenazah lagi di Serdang Bedagai.""Jadi, kemarin tanggal 24 Februari kita sudah mengidentifikasi pelaku dan langsung kita kejar dan syukur sudah kita amankan. Beliau memang seorang oknum anggota polisi,"" kata Kasubbid Penmas Polda Sumut AKBP MP Nainggolan kepada wartawan, Kamis (25/2).Nainggolan menjelaskan pelaku diduga merupakan orang yang membunuh dua wanita di dua lokasi.""Perihal kasusnya, dia adalah pelaku kasus pembunuhan dua wanita yang satu di Glugur (Medan), satunya lagi yang ditemukan di Serdang Bedagai,"" sebut Nainggolan.(detik)",https://www.gelora.co/2021/09/bunh-2-wanita-oknum-polisi-di-sumut.html
"Langgar PPKM, Holywings Kemang Dibekukan Izinnya dan Dikenakan Denda Rp50 Juta!",METRO,"GELORA.CO - Kafe Holywings Kemang, Mampang Prapatan, Jakarta Selatan, dikenakan sanksi pembekuan izin dan denda sebesar Rp50 juta karena melanggar aturan pemberlakuan pembatasan kegiatan masyarakat (PPKM) level 3 di Jakarta.Kepala Satuan Polisi Pamong Praja (Satpol PP) DKI Jakarta Arifin mengatakan, setelah dilakukan evaluasi lanjutan, Holywings diketahui telah melakukan pelanggaran sebanyak tiga kali, karena itulah sanksi ini dikenakan. ""Hari ini kita kenakan sanksi lanjutan atas evaluasi salah satu tempat usaha Holywings yang di Kemang di Jalan Bangka, Kecamatan Mampang Prapatan, dalam catatan kami tempat itu sudah yang ketiga kali melakukan pelanggaran,"" kata Arifin di Balai Kota DKI Jakarta, Senin (6/9/2021) malam.Pelanggaran pertama dilakukan pada bulan Februari 2021 dan pelanggaran kedua ditemukan pada bulan Maret 2021. Arifin mengatakan pada kedua pelanggaran tersebut sudah dilakukan tindakan.""Ya dalam data kami itu di bulan Februari 2021 juga ada pelanggaran sudah diberikan tindakan. Kemudian di Bulan Maret 2021 juga melanggar diberikan tindakan,"" kata Arifin.Pelanggaran ketiga yakni pada Sabtu (4/9/2021) kemarin di mana Holywings Kemang diketahui menciptakan kerumunan dengan melanggar kapasitas, tidak menjaga jarak, dan melanggar jam operasional yang diatur dalam aturan PPKM Level 3 di wilayah DKI Jakarta. Sanksi yang diberikan kepada Holywings Kemang berdasarkan Peraturan Gubernur Nomor 3 Tahun 2021.""Nah kemudian kemarin tanggal 4 September 2021, malam minggu, terjadi lagi pelanggaran, maka karena pelanggarannya berulang regulasi yang mengatur penanganan Covid di Jakarta diatur dalam Peraturan Daerah Nomor 2 Tahun 2020 kemudian secara detail diatur dalam Peraturan Gubernur Nomor 3 Tahun 2021,"" kata Arifin.Sanksi yang diberikan yakni pembekuan izin sementara dan denda Rp50 juta selama masa PPKM. Pembekuan dilakukan mulai hari ini, Senin (6/9/2021).""Maka untuk tindakan sanksi yang akan dikenakan terhadap tempat restoran Holywings kita akan kenakan sanksi berupa pembekuan sementara izin selama masa pandemi Covid, selama masa PPKM. Berikut juga dikenakan sanksi denda Rp50 juta,"" kata Arifin. Arifin menambahkan ini merupakan pembekuan izin kafe/restoran pertama selama masa PPKM di Jakarta. [kompas]",https://www.gelora.co/2021/09/langgar-ppkm-holywings-kemang-dibekukan.html
Eggi Sudjana: Putusan Habib Rizieq di Kasus RS Ummi Pesanan Rezim,HUKUM,"GELORA.CO - Advokat Tim Pembela Ulama dan Aktivis (TPUA) Eggi Sudjana membeberkan fakta adanya unsur pesanan dalam putusan kepada eks pentolan FPI Habib Rizieq Shihab (HRS).""Pemesannya adalah rezim yang sedang berkuasa,"" ujar Eggi Sudjana di Jalan Matraman, Jakarta Pusat, Senin (6/9/2021).Selain itu, Eggi juga menegaskan tingkat plagiarisme yang dilakukan majelis hakim pengadilan Negeri Jakarta Timur dalam putusan eks pentolan FPI Habib Rizieq Shihab perkara Rumah Sakit Ummi, Bogor, Jawa Barat, sebanyak 95 persen.""Hanya ganti kata pelaku jadi terdakwa,"" ungkap EggiTimnya berharap adanya keadilan.Selain itu, Eggi menegaskan untuk bidang yudikatif harus tetap dihukum.Hal yang sama dijelaskan Direktur HRS Center Abdul Chair Ramadhan.Dirinya menuding hakim telah mengcopy-paste dari artikel di laman Hukumonline dan skripsi mahasiswa.""Kami mendesak pihak-pihak yang terkait, seperti Mahkamah Agung, Komisi Yudisial, dan Komisi III DPR RI untuk menindaklanjuti temuan plagiat dalam putusan pengadilan a quo sesuai dengan kewenangannya,"" terangnya.Chair menjelaskan unsur plagiarisme itu terdapat di bagian pertimbangan hukum dari majelis hakim di perkara Nornor 225/Pid.Sus/2021/PN.Jkt.Tim. [genpi]",https://www.gelora.co/2021/09/eggi-sudjana-putusan-habib-rizieq-di.html
Politikus Nasdem: Ajakan Masyarakat Boikot SJ Layak Didukung,POLITIK,"GELORA.CO - Sejumlah elemen masyarakat mengecam tindakan sejumlah pihak yang melakukan selebrasi atas bebasnya pedangdut Saiful Jamil, yang terjerat kasus pencabulan anak di bawah umur, yang diarak menggunakan mobil mewah dan bahkan dikalungi bunga.Ajakan memboikot Saiful Jamil dan stasiun televisi yang menayangkan euforia kebebasannya pun langsung diserukan masyarakat melalui petisi.Menurut anggota Komisi I DPR RI, M Farhan, usulan masyarakat untuk memboikot Saiful Jamil (SJ) perlu didukung.""Adanya ajakan boikot SJ dari masyarakat layak disambut positif dan didukung. Sikap ini menunjukkan bahwa sebagian masyarakat sudah menunjukan kesadaran dan keberpihakan kepada upaya menegakkan keadilan dalam kasus-kasus kekerasan/pelecehan seksual,” tegas Farhan lewat keterangannya kepada wartawan, Senin (6/9).Politikus Partai Nasdem ini menekankan, dengan adanya banyak kecaman terhadap Saiful Jamil, dia berharap masyarakat juga mendukung terhadap pemberlakuan RUU Tindak Pidana Kekerasan Seksual.""Saatnya kita sebagai bangsa menguatkan dukungan kuat untuk memberlakukan dengan segera Rancangan Undang Undang Tindak Pidana Kekerasan Seksual yang mengatur upaya pencegahan, penanggulangan, penindakan, pembinaan, dan rehabilitasi kasus pelecehan dan kekerasan seksual,” tandasnya.(RMOL)",https://www.gelora.co/2021/09/politikus-nasdem-ajakan-masyarakat.html
"Mural Dihapus hingga Pelaku Dapat Intimidasi, PKS Pasang Badan untuk Seniman",POLITIK,"GELORA.CO - Seniman coretan mural hingga gambar di tembok, kini menjadi perhatian karena berisi pesan kritikan terhadap pemerintah Jokowi pks. Mural kritikan pemerintah tersebut banyak terjadi di banyak daerah.Sayangnya banyak mural yang tidak panjang usia tayangnya di banyak wilayah, petugas keamanan dan ketertiban seperti satpol PP diturunkan untuk membersihkan banyak mural yang beredar di banyak daerah.Bahkan banyak mural yang justru viral dengan pesan kritikan terhadap kondisi dan kebijakan pemerintah yang telah dilakukannya.Langah melakukan pembersihan mural bahkan menghilangkan kritikan terhadap kritikan kebijakan pemerintah justru dinilai publik sebagai sikap pemerintah yang kebakaran jenggot.Beberapa bahkan menganggap cara tersebut justru menghalangi dan membatasi para seniman dalam berkarya dan mengesankan pemerintah antikritik.Menyikapi hal ini, Ketua DPP Partai Keadilan Sejahtera (PKS), Mardani Ali Sera menyatakan, partainya siap mengadvokasi jika seniman mural merasa terancam karena mengekspresikan gagasannya.“Meskipun tetap, nuwun sewu, standar-standarnya harus ada,” kata Mardani saat dikonfirmasi Kantor Berita RMOLJakarta, Senin (6/9).Standar yang dimaksud anggota Dewan Perwakilan Rakyat Republik Indonesia (DPR RI) itu adalah tempat pembuatan mural yang tidak mengganggu publik, jati diri yang jelas, dan pesan yang tajam.“Mural (kritik) adalah energi positif untuk memaksa rezim, siapapun termasuk kalau PKS diizinkan Allah berkuasa, maka rezim yang pegang harus selalu dikontrol dan rendah hati,” jelas Mardani.“Karena mereka punya aparat, anggaran, kekuasaan, mereka diberikan mandat,” pungkasnya.Politikus sekaligus pegiat media sosial, Teddy Gusnaidi mengomentari soal polemik mural yang belakangan ini heboh lantaran dianggap sebagai bentuk alergi pemerintah terhadap berbagai kritikan dari karya seni.Secara spesifik, Teddy menanggapi soal mural yang menyatakan rakyat dilanda kelaparan karena adanya kebijakan PPKM yang dibuat oleh pemerintah.Teddy pun mengungkapkan kenyataan yang diyakininya bahwa para kreator mural yang mengkritisi soal kelaparan melanda sebenarnya tidak mengalami kelaparan.Hal itu lantaran, kata Teddy, mereka buktinya mampu membeli cat untuk membuat mural di sejumlah titik.“Buat Mural Lapar, ternyata yang buat mural bisa makan dan enggak kelaparan, karena mampu beli cat,” kata Teddy dalam tulisannya di jejaring media sosial, dikutip Hops pada Rabu, 25 Agustus 2021. [hops]",https://www.gelora.co/2021/09/mural-dihapus-hingga-pelaku-dapat.html
